Frame,Channel,Local_Max,Time,V
6,0,False,7.811999968784789e-08,0.05600000265985727
6,0,False,9.11799996356627e-08,0.04400000208988786
6,0,True,9.959999960201804e-09,0.19200000911951065
6,0,True,2.2379999910573933e-08,0.19200000911951065
6,0,True,3.543999985838875e-08,0.18800000892952085
6,0,True,4.701999981211735e-08,0.19200000911951065
6,0,True,6.001999976017192e-08,0.19200000911951065
6,0,True,7.229999971110346e-08,0.19200000911951065
6,0,True,8.385999966491198e-08,0.19200000911951065
7,0,False,1.7319999930792696e-08,0.04800000227987766
7,0,False,2.9639999881564405e-08,0.04800000227987766
7,0,False,4.193999983241603e-08,0.05200000246986747
7,0,False,5.4239999783267656e-08,0.05200000246986747
7,0,False,6.581999973699626e-08,0.04800000227987766
7,0,False,7.813999968776797e-08,0.05200000246986747
7,0,False,9.11799996356627e-08,0.05200000246986747
7,0,True,1.0779999956925246e-08,0.19600000930950046
7,0,True,2.311999990761704e-08,0.19200000911951065
7,0,True,3.461999986166531e-08,0.19200000911951065
7,0,True,4.69599998123571e-08,0.19200000911951065
7,0,True,5.923999976328864e-08,0.19600000930950046
7,0,True,7.157999971398044e-08,0.19200000911951065
7,0,True,8.383999966499189e-08,0.19600000930950046
8,0,False,1.7359999930632863e-08,0.05200000246986747
8,0,False,2.971999988124474e-08,0.05200000246986747
8,0,False,4.117999983545284e-08,0.05200000246986747
8,0,False,5.4239999783267656e-08,0.04800000227987766
8,0,False,6.659999973387953e-08,0.05200000246986747
8,0,False,7.891999968465124e-08,0.04800000227987766
8,0,False,9.115999963574262e-08,0.05200000246986747
8,0,True,1.0019999959962056e-08,0.19200000911951065
8,0,True,2.307999990777687e-08,0.19200000911951065
8,0,True,3.539999985854858e-08,0.19600000930950046
8,0,True,4.6939999812437017e-08,0.19200000911951065
8,0,True,5.921999976336856e-08,0.19200000911951065
8,0,True,7.155999971406035e-08,0.20000000949949026
8,0,True,8.387999966483206e-08,0.19600000930950046
9,0,False,1.7319999930792696e-08,0.05200000246986747
9,0,False,2.965999988148449e-08,0.05200000246986747
9,0,False,4.193999983241603e-08,0.04400000208988786
9,0,False,5.4279999783107824e-08,0.04800000227987766
9,0,False,6.583999973691634e-08,0.04400000208988786
9,0,False,7.885999968489099e-08,0.04400000208988786
9,0,False,9.11799996356627e-08,0.05200000246986747
9,0,True,1.0019999959962056e-08,0.19200000911951065
9,0,True,2.2339999910733765e-08,0.19600000930950046
9,0,True,3.5419999858468665e-08,0.19200000911951065
9,0,True,4.689999981259685e-08,0.19200000911951065
9,0,True,5.8499999766245536e-08,0.18800000892952085
9,0,True,7.153999971414027e-08,0.18800000892952085
9,0,True,8.385999966491198e-08,0.19600000930950046
10,0,False,1.7319999930792696e-08,0.05600000265985727
10,0,False,2.9639999881564405e-08,0.05200000246986747
10,0,False,4.189999983257586e-08,0.05600000265985727
10,0,False,5.4239999783267656e-08,0.05600000265985727
10,0,False,6.653999973411928e-08,0.05600000265985727
10,0,False,7.887999968481108e-08,0.04400000208988786
10,0,False,9.11799996356627e-08,0.05200000246986747
10,0,True,1.0779999956925246e-08,0.19200000911951065
10,0,True,2.3099999907696955e-08,0.19600000930950046
10,0,True,3.383999986478203e-08,0.19200000911951065
10,0,True,4.685999981275668e-08,0.19200000911951065
10,0,True,5.921999976336856e-08,0.18800000892952085
10,0,True,7.153999971414027e-08,0.19200000911951065
10,0,True,8.383999966499189e-08,0.19200000911951065
11,0,False,1.733999993071278e-08,0.05200000246986747
11,0,False,2.9639999881564405e-08,0.04400000208988786
11,0,False,4.193999983241603e-08,0.04400000208988786
11,0,False,5.345999978638438e-08,0.05200000246986747
11,0,False,6.65199997341992e-08,0.05600000265985727
11,0,False,7.887999968481108e-08,0.05200000246986747
11,0,False,9.11799996356627e-08,0.05200000246986747
11,0,True,9.93999996028172e-09,0.18800000892952085
11,0,True,2.307999990777687e-08,0.19600000930950046
11,0,True,3.5419999858468665e-08,0.19200000911951065
11,0,True,4.69599998123571e-08,0.18800000892952085
11,0,True,5.921999976336856e-08,0.18400000873953104
11,0,True,7.151999971422018e-08,0.18800000892952085
11,0,True,8.463999966179525e-08,0.19600000930950046
12,0,False,1.729999993087261e-08,0.04400000208988786
12,0,False,2.965999988148449e-08,0.04400000208988786
12,0,False,4.123999983521309e-08,0.05600000265985727
12,0,False,5.421999978334757e-08,0.04800000227987766
12,0,False,6.653999973411928e-08,0.05200000246986747
12,0,False,7.891999968465124e-08,0.04800000227987766
12,0,False,9.11799996356627e-08,0.04800000227987766
12,0,True,9.27999996291895e-09,0.18800000892952085
12,0,True,2.235999991065385e-08,0.19200000911951065
12,0,True,3.38799998646222e-08,0.19200000911951065
12,0,True,4.69599998123571e-08,0.19200000911951065
12,0,True,5.9099999763848055e-08,0.18800000892952085
12,0,True,7.085999971685741e-08,0.18800000892952085
12,0,True,8.387999966483206e-08,0.19200000911951065
13,0,False,1.7319999930792696e-08,0.04800000227987766
13,0,False,2.965999988148449e-08,0.04800000227987766
13,0,False,4.189999983257586e-08,0.04400000208988786
13,0,False,5.4279999783107824e-08,0.05200000246986747
13,0,False,6.579999973707618e-08,0.05200000246986747
13,0,False,7.883999968497091e-08,0.04800000227987766
13,0,False,9.11799996356627e-08,0.05200000246986747
13,0,True,1.003999995988214e-08,0.19600000930950046
13,0,True,2.3059999907856787e-08,0.19600000930950046
13,0,True,3.461999986166531e-08,0.18800000892952085
13,0,True,4.6939999812437017e-08,0.18800000892952085
13,0,True,6.007999975993217e-08,0.19200000911951065
13,0,True,7.155999971406035e-08,0.19600000930950046
13,0,True,8.389999966475215e-08,0.18800000892952085
14,0,False,1.7319999930792696e-08,0.05200000246986747
14,0,False,2.8919999884441383e-08,0.04800000227987766
14,0,False,4.1959999832336115e-08,0.05600000265985727
14,0,False,5.425999978318774e-08,0.05600000265985727
14,0,False,6.653999973411928e-08,0.04800000227987766
14,0,False,7.885999968489099e-08,0.04400000208988786
14,0,False,9.115999963574262e-08,0.05200000246986747
14,0,True,9.17999996331853e-09,0.18800000892952085
14,0,True,2.2379999910573933e-08,0.19200000911951065
14,0,True,3.533999985878833e-08,0.18800000892952085
14,0,True,4.6939999812437017e-08,0.19200000911951065
14,0,True,5.9259999763208726e-08,0.18800000892952085
14,0,True,7.157999971398044e-08,0.19600000930950046
14,0,True,8.385999966491198e-08,0.19200000911951065
15,0,False,1.733999993071278e-08,0.04800000227987766
15,0,False,2.9579999881804153e-08,0.05200000246986747
15,0,False,4.193999983241603e-08,0.04800000227987766
15,0,False,5.345999978638438e-08,0.05200000246986747
15,0,False,6.579999973707618e-08,0.04800000227987766
15,0,False,7.883999968497091e-08,0.05200000246986747
15,0,False,9.045999963853968e-08,0.05200000246986747
15,0,True,1.003999995988214e-08,0.19200000911951065
15,0,True,2.2299999910893598e-08,0.19200000911951065
15,0,True,3.3899999864542285e-08,0.18400000873953104
15,0,True,4.619999981539391e-08,0.19200000911951065
15,0,True,5.927999976312881e-08,0.19600000930950046
15,0,True,7.153999971414027e-08,0.18800000892952085
15,0,True,8.383999966499189e-08,0.19200000911951065
16,0,False,1.733999993071278e-08,0.04800000227987766
16,0,False,2.9599999881724237e-08,0.05200000246986747
16,0,False,4.19799998322562e-08,0.04800000227987766
16,0,False,5.421999978334757e-08,0.05200000246986747
16,0,False,6.655999973403937e-08,0.04800000227987766
16,0,False,7.887999968481108e-08,0.05200000246986747
16,0,False,9.115999963574262e-08,0.05200000246986747
16,0,True,9.299999962839034e-09,0.18800000892952085
16,0,True,2.3059999907856787e-08,0.18800000892952085
16,0,True,3.457999986182514e-08,0.19200000911951065
16,0,True,4.6979999812277184e-08,0.19200000911951065
16,0,True,5.927999976312881e-08,0.19600000930950046
16,0,True,7.151999971422018e-08,0.18800000892952085
16,0,True,8.389999966475215e-08,0.18800000892952085
17,0,False,1.733999993071278e-08,0.04800000227987766
17,0,False,2.9639999881564405e-08,0.04400000208988786
17,0,False,4.193999983241603e-08,0.05200000246986747
17,0,False,5.4239999783267656e-08,0.04400000208988786
17,0,False,6.657999973395945e-08,0.05200000246986747
17,0,False,7.889999968473116e-08,0.04400000208988786
17,0,False,9.039999963877943e-08,0.05600000265985727
17,0,True,1.0019999959962056e-08,0.19200000911951065
17,0,True,2.3059999907856787e-08,0.18800000892952085
17,0,True,3.38799998646222e-08,0.18800000892952085
17,0,True,4.625999981515416e-08,0.18800000892952085
17,0,True,5.851999976616562e-08,0.18800000892952085
17,0,True,7.155999971406035e-08,0.18800000892952085
17,0,True,8.465999966171533e-08,0.19600000930950046
18,0,False,1.733999993071278e-08,0.04800000227987766
18,0,False,2.885999988468113e-08,0.05600000265985727
18,0,False,4.189999983257586e-08,0.05200000246986747
18,0,False,5.4239999783267656e-08,0.04800000227987766
18,0,False,6.661999973379962e-08,0.05200000246986747
18,0,False,7.883999968497091e-08,0.04800000227987766
18,0,False,9.11799996356627e-08,0.04800000227987766
18,0,True,9.979999960121888e-09,0.19200000911951065
18,0,True,2.3139999907537123e-08,0.18800000892952085
18,0,True,3.3899999864542285e-08,0.18800000892952085
18,0,True,4.691999981251693e-08,0.18800000892952085
18,0,True,5.847999976632545e-08,0.18400000873953104
18,0,True,7.151999971422018e-08,0.18800000892952085
18,0,True,8.389999966475215e-08,0.18800000892952085
19,0,False,1.7319999930792696e-08,0.04800000227987766
19,0,False,2.965999988148449e-08,0.04800000227987766
19,0,False,4.117999983545284e-08,0.04800000227987766
19,0,False,5.425999978318774e-08,0.05200000246986747
19,0,False,6.65199997341992e-08,0.04800000227987766
19,0,False,7.883999968497091e-08,0.05200000246986747
19,0,False,9.04399996386196e-08,0.04800000227987766
19,0,True,9.219999963158698e-09,0.18800000892952085
19,0,True,2.3099999907696955e-08,0.19200000911951065
19,0,True,3.461999986166531e-08,0.19600000930950046
19,0,True,4.615999981555374e-08,0.19200000911951065
19,0,True,5.851999976616562e-08,0.18800000892952085
19,0,True,7.155999971406035e-08,0.19200000911951065
19,0,True,8.385999966491198e-08,0.19600000930950046
20,0,False,1.733999993071278e-08,0.04800000227987766
20,0,False,2.9639999881564405e-08,0.05200000246986747
20,0,False,4.19799998322562e-08,0.04800000227987766
20,0,False,5.3479999786304466e-08,0.04800000227987766
20,0,False,6.577999973715609e-08,0.05600000265985727
20,0,False,7.885999968489099e-08,0.04800000227987766
20,0,False,9.115999963574262e-08,0.05200000246986747
20,0,True,9.999999960041972e-09,0.18800000892952085
20,0,True,2.235999991065385e-08,0.18800000892952085
20,0,True,3.461999986166531e-08,0.19200000911951065
20,0,True,4.6979999812277184e-08,0.19200000911951065
20,0,True,5.927999976312881e-08,0.19200000911951065
20,0,True,7.233999971094363e-08,0.19200000911951065
20,0,True,8.311999966786887e-08,0.19200000911951065
21,0,False,1.733999993071278e-08,0.05200000246986747
21,0,False,2.9639999881564405e-08,0.05200000246986747
21,0,False,4.193999983241603e-08,0.05200000246986747
21,0,False,5.3519999786144634e-08,0.05200000246986747
21,0,False,6.657999973395945e-08,0.04800000227987766
21,0,False,7.807999968800772e-08,0.05200000246986747
21,0,False,9.121999963550287e-08,0.04800000227987766
21,0,True,1.079999995684533e-08,0.19200000911951065
21,0,True,2.3059999907856787e-08,0.18800000892952085
21,0,True,3.38799998646222e-08,0.18800000892952085
21,0,True,4.6879999812676765e-08,0.19200000911951065
21,0,True,5.927999976312881e-08,0.18800000892952085
21,0,True,7.153999971414027e-08,0.19200000911951065
21,0,True,8.315999966770904e-08,0.18800000892952085
22,0,False,1.733999993071278e-08,0.05200000246986747
22,0,False,2.9639999881564405e-08,0.05200000246986747
22,0,False,4.123999983521309e-08,0.05600000265985727
22,0,False,5.425999978318774e-08,0.05200000246986747
22,0,False,6.653999973411928e-08,0.05200000246986747
22,0,False,7.811999968784789e-08,0.05200000246986747
22,0,False,9.119999963558278e-08,0.04400000208988786
22,0,True,1.0819999956765414e-08,0.19200000911951065
22,0,True,2.235999991065385e-08,0.19200000911951065
22,0,True,3.4659999861505475e-08,0.18800000892952085
22,0,True,4.777999980908054e-08,0.19200000911951065
22,0,True,5.9259999763208726e-08,0.18400000873953104
22,0,True,7.16199997138206e-08,0.18800000892952085
22,0,True,8.389999966475215e-08,0.19200000911951065
23,0,False,1.7359999930632863e-08,0.04800000227987766
23,0,False,2.9639999881564405e-08,0.05200000246986747
23,0,False,4.1919999832495947e-08,0.05200000246986747
23,0,False,5.353999978606472e-08,0.05200000246986747
23,0,False,6.661999973379962e-08,0.04800000227987766
23,0,False,7.80999996879278e-08,0.05200000246986747
23,0,False,9.121999963550287e-08,0.05200000246986747
23,0,True,1.0059999959802224e-08,0.19200000911951065
23,0,True,2.235999991065385e-08,0.19200000911951065
23,0,True,3.539999985854858e-08,0.19200000911951065
23,0,True,4.6939999812437017e-08,0.19200000911951065
23,0,True,5.923999976328864e-08,0.19200000911951065
23,0,True,7.235999971086371e-08,0.18800000892952085
23,0,True,8.385999966491198e-08,0.18800000892952085
24,0,False,1.7359999930632863e-08,0.04800000227987766
24,0,False,2.9639999881564405e-08,0.05200000246986747
24,0,False,4.1959999832336115e-08,0.05200000246986747
24,0,False,5.4279999783107824e-08,0.04400000208988786
24,0,False,6.659999973387953e-08,0.04800000227987766
24,0,False,7.80999996879278e-08,0.04800000227987766
24,0,False,9.11799996356627e-08,0.04800000227987766
24,0,True,1.003999995988214e-08,0.18800000892952085
24,0,True,2.149999991409024e-08,0.18800000892952085
24,0,True,3.385999986470212e-08,0.18800000892952085
24,0,True,4.69599998123571e-08,0.18800000892952085
24,0,True,5.923999976328864e-08,0.19200000911951065
24,0,True,7.079999971709716e-08,0.18800000892952085
24,0,True,8.385999966491198e-08,0.18800000892952085
25,0,False,1.733999993071278e-08,0.04400000208988786
25,0,False,2.8919999884441383e-08,0.05200000246986747
25,0,False,4.1959999832336115e-08,0.05200000246986747
25,0,False,5.425999978318774e-08,0.04800000227987766
25,0,False,6.653999973411928e-08,0.05200000246986747
25,0,False,7.881999968505082e-08,0.04800000227987766
25,0,False,9.039999963877943e-08,0.05200000246986747
25,0,True,9.219999963158698e-09,0.18800000892952085
25,0,True,2.307999990777687e-08,0.19200000911951065
25,0,True,3.457999986182514e-08,0.18800000892952085
25,0,True,4.7699999809400206e-08,0.19200000911951065
25,0,True,5.9259999763208726e-08,0.20000000949949026
25,0,True,7.153999971414027e-08,0.19200000911951065
25,0,True,8.465999966171533e-08,0.18800000892952085
26,0,False,1.729999993087261e-08,0.05200000246986747
26,0,False,2.8879999884601215e-08,0.05200000246986747
26,0,False,4.193999983241603e-08,0.04800000227987766
26,0,False,5.4239999783267656e-08,0.05200000246986747
26,0,False,6.65199997341992e-08,0.04800000227987766
26,0,False,7.889999968473116e-08,0.04800000227987766
26,0,False,9.113999963582253e-08,0.04800000227987766
26,0,True,1.0059999959802224e-08,0.18800000892952085
26,0,True,2.307999990777687e-08,0.19200000911951065
26,0,True,3.461999986166531e-08,0.19200000911951065
26,0,True,4.689999981259685e-08,0.19200000911951065
26,0,True,5.923999976328864e-08,0.19200000911951065
26,0,True,7.235999971086371e-08,0.19200000911951065
26,0,True,8.465999966171533e-08,0.19200000911951065
27,0,False,1.7319999930792696e-08,0.04800000227987766
27,0,False,2.9679999881404573e-08,0.04800000227987766
27,0,False,4.1199999835372925e-08,0.05200000246986747
27,0,False,5.425999978318774e-08,0.04800000227987766
27,0,False,6.573999973731592e-08,0.05600000265985727
27,0,False,7.891999968465124e-08,0.04800000227987766
27,0,False,9.115999963574262e-08,0.04800000227987766
27,0,True,9.27999996291895e-09,0.18400000873953104
27,0,True,2.3099999907696955e-08,0.19200000911951065
27,0,True,3.469999986134564e-08,0.19200000911951065
27,0,True,4.623999981523408e-08,0.19200000911951065
27,0,True,5.9259999763208726e-08,0.18800000892952085
27,0,True,7.153999971414027e-08,0.19200000911951065
27,0,True,8.463999966179525e-08,0.19600000930950046
28,0,False,1.7359999930632863e-08,0.04800000227987766
28,0,False,2.9679999881404573e-08,0.04800000227987766
28,0,False,4.199999983217628e-08,0.04800000227987766
28,0,False,5.3519999786144634e-08,0.05200000246986747
28,0,False,6.65199997341992e-08,0.05200000246986747
28,0,False,7.887999968481108e-08,0.04400000208988786
28,0,False,9.113999963582253e-08,0.05200000246986747
28,0,True,1.0819999956765414e-08,0.19200000911951065
28,0,True,2.2299999910893598e-08,0.18800000892952085
28,0,True,3.463999986158539e-08,0.19200000911951065
28,0,True,4.617999981547383e-08,0.18400000873953104
28,0,True,5.921999976336856e-08,0.18800000892952085
28,0,True,7.155999971406035e-08,0.18800000892952085
28,0,True,8.463999966179525e-08,0.19200000911951065
29,0,False,1.6519999933989338e-08,0.04800000227987766
29,0,False,2.885999988468113e-08,0.04800000227987766
29,0,False,4.1919999832495947e-08,0.04400000208988786
29,0,False,5.3479999786304466e-08,0.05600000265985727
29,0,False,6.577999973715609e-08,0.05600000265985727
29,0,False,7.807999968800772e-08,0.05200000246986747
29,0,False,9.045999963853968e-08,0.05600000265985727
29,0,True,1.079999995684533e-08,0.19200000911951065
29,0,True,2.2339999910733765e-08,0.18800000892952085
29,0,True,3.4659999861505475e-08,0.19200000911951065
29,0,True,4.701999981211735e-08,0.19200000911951065
29,0,True,5.9259999763208726e-08,0.19200000911951065
29,0,True,7.159999971390052e-08,0.18800000892952085
29,0,True,8.383999966499189e-08,0.19200000911951065
30,0,False,1.6599999933669674e-08,0.05200000246986747
30,0,False,2.961999988164432e-08,0.05600000265985727
30,0,False,4.19799998322562e-08,0.05200000246986747
30,0,False,5.425999978318774e-08,0.05200000246986747
30,0,False,6.577999973715609e-08,0.04800000227987766
30,0,False,7.80999996879278e-08,0.05600000265985727
30,0,False,9.11799996356627e-08,0.04800000227987766
30,0,True,1.0019999959962056e-08,0.19200000911951065
30,0,True,2.2339999910733765e-08,0.18800000892952085
30,0,True,3.457999986182514e-08,0.19200000911951065
30,0,True,4.689999981259685e-08,0.19200000911951065
30,0,True,5.851999976616562e-08,0.18800000892952085
30,0,True,7.157999971398044e-08,0.19200000911951065
30,0,True,8.387999966483206e-08,0.19200000911951065
31,0,False,1.729999993087261e-08,0.05200000246986747
31,0,False,2.9599999881724237e-08,0.05200000246986747
31,0,False,4.117999983545284e-08,0.05600000265985727
31,0,False,5.4239999783267656e-08,0.04800000227987766
31,0,False,6.653999973411928e-08,0.05600000265985727
31,0,False,7.883999968497091e-08,0.05200000246986747
31,0,False,9.113999963582253e-08,0.05600000265985727
31,0,True,1.003999995988214e-08,0.19600000930950046
31,0,True,2.3099999907696955e-08,0.19200000911951065
31,0,True,3.467999986142556e-08,0.19200000911951065
31,0,True,4.771999980932029e-08,0.19600000930950046
31,0,True,5.921999976336856e-08,0.19200000911951065
31,0,True,7.231999971102354e-08,0.20000000949949026
31,0,True,8.387999966483206e-08,0.19200000911951065
32,0,False,1.7319999930792696e-08,0.05200000246986747
32,0,False,2.9599999881724237e-08,0.05600000265985727
32,0,False,4.193999983241603e-08,0.04800000227987766
32,0,False,5.3479999786304466e-08,0.04800000227987766
32,0,False,6.585999973683643e-08,0.05200000246986747
32,0,False,7.811999968784789e-08,0.05200000246986747
32,0,False,9.113999963582253e-08,0.05200000246986747
32,0,True,1.003999995988214e-08,0.19200000911951065
32,0,True,2.225999991105343e-08,0.18800000892952085
32,0,True,3.469999986134564e-08,0.19600000930950046
32,0,True,4.619999981539391e-08,0.19200000911951065
32,0,True,5.999999976025183e-08,0.19200000911951065
32,0,True,7.155999971406035e-08,0.19200000911951065
32,0,True,8.387999966483206e-08,0.18800000892952085
33,0,False,1.6539999933909422e-08,0.05200000246986747
33,0,False,2.961999988164432e-08,0.04800000227987766
33,0,False,4.1199999835372925e-08,0.05200000246986747
33,0,False,5.425999978318774e-08,0.04800000227987766
33,0,False,6.659999973387953e-08,0.05200000246986747
33,0,False,7.80999996879278e-08,0.05200000246986747
33,0,False,9.04399996386196e-08,0.05200000246986747
33,0,True,1.0079999959722308e-08,0.18800000892952085
33,0,True,2.235999991065385e-08,0.19200000911951065
33,0,True,3.471999986126573e-08,0.18800000892952085
33,0,True,4.68399998128366e-08,0.18800000892952085
33,0,True,6.005999976001208e-08,0.18800000892952085
33,0,True,7.235999971086371e-08,0.19200000911951065
33,0,True,8.311999966786887e-08,0.19200000911951065
34,0,False,1.739999993047303e-08,0.05200000246986747
34,0,False,2.8879999884601215e-08,0.05200000246986747
34,0,False,4.193999983241603e-08,0.04800000227987766
34,0,False,5.349999978622455e-08,0.05600000265985727
34,0,False,6.655999973403937e-08,0.04800000227987766
34,0,False,7.807999968800772e-08,0.05200000246986747
34,0,False,9.039999963877943e-08,0.05600000265985727
34,0,True,1.003999995988214e-08,0.19200000911951065
34,0,True,2.159999991369066e-08,0.18800000892952085
34,0,True,3.539999985854858e-08,0.19200000911951065
34,0,True,4.69599998123571e-08,0.19200000911951065
34,0,True,5.9299999763048894e-08,0.18800000892952085
34,0,True,7.237999971078379e-08,0.18800000892952085
34,0,True,8.385999966491198e-08,0.19600000930950046
35,0,False,1.733999993071278e-08,0.04800000227987766
35,0,False,2.9639999881564405e-08,0.04800000227987766
35,0,False,4.193999983241603e-08,0.04800000227987766
35,0,False,5.3479999786304466e-08,0.05200000246986747
35,0,False,6.653999973411928e-08,0.05200000246986747
35,0,False,7.811999968784789e-08,0.05200000246986747
35,0,False,9.119999963558278e-08,0.05200000246986747
35,0,True,1.0019999959962056e-08,0.19200000911951065
35,0,True,2.231999991081368e-08,0.19600000930950046
35,0,True,3.461999986166531e-08,0.18800000892952085
35,0,True,4.69599998123571e-08,0.18800000892952085
35,0,True,6.001999976017192e-08,0.19200000911951065
35,0,True,7.16199997138206e-08,0.19200000911951065
35,0,True,8.313999966778896e-08,0.18800000892952085
36,0,False,1.733999993071278e-08,0.04400000208988786
36,0,False,2.9599999881724237e-08,0.05600000265985727
36,0,False,4.1959999832336115e-08,0.04800000227987766
36,0,False,5.425999978318774e-08,0.04800000227987766
36,0,False,6.577999973715609e-08,0.04800000227987766
36,0,False,7.887999968481108e-08,0.04800000227987766
36,0,False,9.037999963885934e-08,0.05600000265985727
36,0,True,9.979999960121888e-09,0.19200000911951065
36,0,True,2.235999991065385e-08,0.18800000892952085
36,0,True,3.383999986478203e-08,0.18800000892952085
36,0,True,4.69599998123571e-08,0.19200000911951065
36,0,True,6.001999976017192e-08,0.18800000892952085
36,0,True,7.077999971717708e-08,0.18800000892952085
36,0,True,8.461999966187517e-08,0.19200000911951065
37,0,False,1.729999993087261e-08,0.05200000246986747
37,0,False,2.9639999881564405e-08,0.04800000227987766
37,0,False,4.1919999832495947e-08,0.04800000227987766
37,0,False,5.425999978318774e-08,0.05200000246986747
37,0,False,6.655999973403937e-08,0.04800000227987766
37,0,False,7.883999968497091e-08,0.04800000227987766
37,0,False,9.115999963574262e-08,0.05600000265985727
37,0,True,1.0019999959962056e-08,0.18800000892952085
37,0,True,2.231999991081368e-08,0.18800000892952085
37,0,True,3.461999986166531e-08,0.19200000911951065
37,0,True,4.6879999812676765e-08,0.18800000892952085
37,0,True,5.917999976352839e-08,0.19200000911951065
37,0,True,7.081999971701725e-08,0.19200000911951065
